,count,tract,date
24331,60,48201554001,2021-02-15
24332,73,48201554002,2021-02-15
24333,35,48201554101,2021-02-15
24334,147,48201554102,2021-02-15
24335,150,48201554200,2021-02-15
24336,137,48201554301,2021-02-15
24337,104,48201554302,2021-02-15
24338,237,48201554401,2021-02-15
24339,358,48201554402,2021-02-15
24340,301,48201554403,2021-02-15
24341,113,48201554501,2021-02-15
24342,141,48201554502,2021-02-15
24343,85,48201554600,2021-02-15
24344,126,48201554700,2021-02-15
24345,325,48201554801,2021-02-15
24346,429,48201554802,2021-02-15
24347,345,48201554901,2021-02-15
24348,194,48201554902,2021-02-15
24349,274,48201554903,2021-02-15
24350,141,48201555000,2021-02-15
24351,302,48201555100,2021-02-15
24352,291,48201555200,2021-02-15
24353,132,48201555301,2021-02-15
24354,314,48201555302,2021-02-15
24355,269,48201555303,2021-02-15
24356,116,48201555401,2021-02-15
24357,289,48201555402,2021-02-15
24358,190,48201555501,2021-02-15
24359,456,48201555502,2021-02-15
24360,130,48201555600,2021-02-15
24361,217,48201555701,2021-02-15
24362,459,48201555702,2021-02-15
24363,231,48201556000,2021-02-15
24364,9,48201980000,2021-02-15
24365,27,48201980100,2021-02-15
24366,139,48201100000,2021-02-16
24367,20,48201210100,2021-02-16
24368,662,48201210400,2021-02-16
24369,65,48201210500,2021-02-16
24370,147,48201210600,2021-02-16
24371,38,48201210700,2021-02-16
24372,43,48201210800,2021-02-16
24373,31,48201210900,2021-02-16
24374,340,48201211000,2021-02-16
24375,100,48201211100,2021-02-16
24376,48,48201211200,2021-02-16
24377,130,48201211300,2021-02-16
24378,105,48201211400,2021-02-16
24379,138,48201211500,2021-02-16
24380,70,48201211600,2021-02-16
24381,89,48201211700,2021-02-16
24382,90,48201211900,2021-02-16
24383,55,48201212300,2021-02-16
24384,74,48201212400,2021-02-16
24385,116,48201212500,2021-02-16
24386,34,48201220100,2021-02-16
24387,78,48201220200,2021-02-16
24388,84,48201220300,2021-02-16
24389,150,48201220400,2021-02-16
24390,233,48201220500,2021-02-16
24391,74,48201220600,2021-02-16
24392,181,48201220700,2021-02-16
24393,62,48201220800,2021-02-16
24394,48,48201220900,2021-02-16
24395,116,48201221000,2021-02-16
24396,85,48201221100,2021-02-16
24397,146,48201221200,2021-02-16
24398,201,48201221300,2021-02-16
24399,110,48201221400,2021-02-16
24400,247,48201221500,2021-02-16
24401,174,48201221600,2021-02-16
24402,163,48201221700,2021-02-16
24403,98,48201221800,2021-02-16
24404,149,48201221900,2021-02-16
24405,44,48201222000,2021-02-16
24406,155,48201222100,2021-02-16
24407,96,48201222200,2021-02-16
24408,107,48201222300,2021-02-16
24409,94,48201222401,2021-02-16
24410,170,48201222402,2021-02-16
24411,62,48201222501,2021-02-16
24412,99,48201222502,2021-02-16
24413,102,48201222503,2021-02-16
24414,135,48201222600,2021-02-16
24415,178,48201222700,2021-02-16
24416,84,48201222800,2021-02-16
24417,230,48201222900,2021-02-16
24418,44,48201223001,2021-02-16
24419,249,48201223002,2021-02-16
24420,79,48201223100,2021-02-16
24421,46,48201230100,2021-02-16
24422,146,48201230200,2021-02-16
24423,61,48201230300,2021-02-16
24424,74,48201230400,2021-02-16
24425,173,48201230500,2021-02-16
24426,87,48201230600,2021-02-16
24427,78,48201230700,2021-02-16
24428,67,48201230800,2021-02-16
24429,188,48201230900,2021-02-16
24430,106,48201231000,2021-02-16
24431,192,48201231100,2021-02-16
24432,195,48201231200,2021-02-16
24433,116,48201231300,2021-02-16
24434,134,48201231400,2021-02-16
24435,70,48201231500,2021-02-16
24436,119,48201231600,2021-02-16
24437,112,48201231700,2021-02-16
24438,96,48201231800,2021-02-16
24439,145,48201231900,2021-02-16
24440,131,48201232000,2021-02-16
24441,70,48201232100,2021-02-16
24442,372,48201232200,2021-02-16
24443,390,48201232301,2021-02-16
24444,419,48201232302,2021-02-16
24445,278,48201232401,2021-02-16
24446,132,48201232402,2021-02-16
24447,250,48201232403,2021-02-16
24448,117,48201232500,2021-02-16
24449,78,48201232600,2021-02-16
24450,253,48201232701,2021-02-16
24451,121,48201232702,2021-02-16
24452,164,48201232800,2021-02-16
24453,214,48201232900,2021-02-16
24454,207,48201233001,2021-02-16
24455,118,48201233002,2021-02-16
24456,109,48201233003,2021-02-16
24457,289,48201233101,2021-02-16
24458,239,48201233102,2021-02-16
24459,125,48201233103,2021-02-16
24460,178,48201233200,2021-02-16
24461,99,48201233300,2021-02-16
24462,76,48201233400,2021-02-16
24463,193,48201233500,2021-02-16
24464,112,48201233600,2021-02-16
24465,157,48201233701,2021-02-16
24466,113,48201233702,2021-02-16
24467,69,48201233703,2021-02-16
24468,133,48201240100,2021-02-16
24469,279,48201240400,2021-02-16
24470,162,48201240501,2021-02-16
24471,187,48201240502,2021-02-16
24472,55,48201240600,2021-02-16
24473,582,48201240701,2021-02-16
24474,551,48201240702,2021-02-16
24475,110,48201240801,2021-02-16
24476,156,48201240802,2021-02-16
24477,284,48201240901,2021-02-16
24478,272,48201240902,2021-02-16
24479,243,48201241000,2021-02-16
24480,175,48201241101,2021-02-16
24481,510,48201241102,2021-02-16
24482,123,48201241103,2021-02-16
24483,241,48201241200,2021-02-16
24484,307,48201241300,2021-02-16
24485,264,48201241400,2021-02-16
24486,314,48201241500,2021-02-16
24487,290,48201250100,2021-02-16
24488,332,48201250200,2021-02-16
24489,348,48201250301,2021-02-16
24490,506,48201250302,2021-02-16
24491,624,48201250401,2021-02-16
24492,1377,48201250402,2021-02-16
24493,216,48201250500,2021-02-16
24494,285,48201250600,2021-02-16
24495,234,48201250701,2021-02-16
24496,290,48201250702,2021-02-16
24497,457,48201250800,2021-02-16
24498,347,48201250900,2021-02-16
24499,145,48201251000,2021-02-16
24500,329,48201251100,2021-02-16
24501,186,48201251200,2021-02-16
24502,243,48201251300,2021-02-16
24503,72,48201251401,2021-02-16
24504,201,48201251402,2021-02-16
24505,237,48201251501,2021-02-16
24506,335,48201251502,2021-02-16
24507,61,48201251503,2021-02-16
24508,407,48201251600,2021-02-16
24509,615,48201251700,2021-02-16
24510,210,48201251800,2021-02-16
24511,603,48201251901,2021-02-16
24512,565,48201251902,2021-02-16
24513,812,48201252000,2021-02-16
24514,165,48201252100,2021-02-16
24515,453,48201252200,2021-02-16
24516,308,48201252301,2021-02-16
24517,560,48201252302,2021-02-16
24518,260,48201252400,2021-02-16
24519,239,48201252500,2021-02-16
24520,287,48201252600,2021-02-16
24521,227,48201252700,2021-02-16
24522,274,48201252800,2021-02-16
24523,331,48201252900,2021-02-16
24524,175,48201253000,2021-02-16
24525,547,48201253100,2021-02-16
24526,463,48201253200,2021-02-16
24527,165,48201253300,2021-02-16
24528,46,48201253400,2021-02-16
24529,365,48201253500,2021-02-16
24530,344,48201253600,2021-02-16
24531,185,48201253700,2021-02-16
24532,268,48201253800,2021-02-16
24533,124,48201253900,2021-02-16
24534,152,48201254000,2021-02-16
24535,170,48201254100,2021-02-16
24536,96,48201254200,2021-02-16
24537,255,48201254300,2021-02-16
24538,87,48201254400,2021-02-16
24539,57,48201254500,2021-02-16
24540,216,48201254600,2021-02-16
24541,75,48201254700,2021-02-16
24542,142,48201310100,2021-02-16
24543,43,48201310200,2021-02-16
24544,143,48201310300,2021-02-16
24545,43,48201310400,2021-02-16
24546,89,48201310500,2021-02-16
24547,89,48201310600,2021-02-16
24548,109,48201310700,2021-02-16
24549,53,48201310800,2021-02-16
24550,75,48201310900,2021-02-16
24551,142,48201311000,2021-02-16
24552,112,48201311100,2021-02-16
24553,106,48201311200,2021-02-16
24554,142,48201311300,2021-02-16
24555,86,48201311400,2021-02-16
24556,183,48201311500,2021-02-16
24557,59,48201311600,2021-02-16
24558,145,48201311700,2021-02-16
24559,65,48201311800,2021-02-16
24560,30,48201311900,2021-02-16
24561,118,48201312000,2021-02-16
24562,52,48201312100,2021-02-16
24563,72,48201312200,2021-02-16
24564,66,48201312300,2021-02-16
24565,19,48201312400,2021-02-16
24566,75,48201312500,2021-02-16
24567,101,48201312600,2021-02-16
24568,30,48201312700,2021-02-16
24569,55,48201312800,2021-02-16
24570,117,48201312900,2021-02-16
24571,51,48201313000,2021-02-16
24572,137,48201313100,2021-02-16
24573,110,48201313200,2021-02-16
24574,43,48201313300,2021-02-16
24575,63,48201313400,2021-02-16
24576,66,48201313500,2021-02-16
24577,80,48201313600,2021-02-16
24578,31,48201313700,2021-02-16
24579,87,48201313800,2021-02-16
24580,84,48201313900,2021-02-16
24581,71,48201314001,2021-02-16
24582,83,48201314002,2021-02-16
24583,94,48201314300,2021-02-16
24584,105,48201314400,2021-02-16
24585,83,48201320100,2021-02-16
24586,171,48201320200,2021-02-16
24587,168,48201320500,2021-02-16
24588,67,48201320601,2021-02-16
24589,146,48201320602,2021-02-16
24590,157,48201320700,2021-02-16
24591,124,48201320800,2021-02-16
24592,189,48201320900,2021-02-16
24593,243,48201321000,2021-02-16
24594,192,48201321100,2021-02-16
24595,81,48201321200,2021-02-16
24596,166,48201321300,2021-02-16
24597,131,48201321401,2021-02-16
24598,146,48201321402,2021-02-16
24599,72,48201321500,2021-02-16
24600,197,48201321600,2021-02-16
24601,95,48201321700,2021-02-16
24602,131,48201321800,2021-02-16
24603,202,48201321900,2021-02-16
24604,117,48201322000,2021-02-16
24605,129,48201322100,2021-02-16
24606,84,48201322200,2021-02-16
24607,206,48201322600,2021-02-16
24608,212,48201322700,2021-02-16
24609,157,48201322800,2021-02-16
24610,144,48201322900,2021-02-16
24611,120,48201323000,2021-02-16
24612,96,48201323100,2021-02-16
24613,168,48201323200,2021-02-16
24614,121,48201323300,2021-02-16
24615,368,48201323400,2021-02-16
24616,170,48201323500,2021-02-16
24617,275,48201323600,2021-02-16
24618,131,48201323701,2021-02-16
24619,125,48201323702,2021-02-16
24620,135,48201323801,2021-02-16
24621,165,48201323802,2021-02-16
24622,130,48201323900,2021-02-16
24623,220,48201324000,2021-02-16
24624,191,48201324100,2021-02-16
24625,49,48201324200,2021-02-16
24626,125,48201330100,2021-02-16
24627,61,48201330200,2021-02-16
24628,134,48201330301,2021-02-16
24629,99,48201330302,2021-02-16
24630,74,48201330303,2021-02-16
24631,108,48201330400,2021-02-16
24632,83,48201330500,2021-02-16
24633,141,48201330600,2021-02-16
24634,176,48201330700,2021-02-16
24635,399,48201330800,2021-02-16
24636,273,48201330900,2021-02-16
24637,100,48201331100,2021-02-16
24638,73,48201331200,2021-02-16
24639,88,48201331300,2021-02-16
24640,30,48201331400,2021-02-16
24641,258,48201331500,2021-02-16
24642,191,48201331601,2021-02-16
24643,129,48201331602,2021-02-16
24644,84,48201331700,2021-02-16
24645,72,48201331800,2021-02-16
24646,89,48201331900,2021-02-16
24647,121,48201332000,2021-02-16
24648,58,48201332100,2021-02-16
24649,98,48201332200,2021-02-16
24650,71,48201332300,2021-02-16
24651,110,48201332400,2021-02-16
24652,81,48201332500,2021-02-16
24653,156,48201332600,2021-02-16
24654,72,48201332700,2021-02-16
24655,144,48201332800,2021-02-16
24656,86,48201332900,2021-02-16
24657,73,48201333000,2021-02-16
24658,84,48201333100,2021-02-16
24659,127,48201333201,2021-02-16
24660,205,48201333202,2021-02-16
24661,189,48201333300,2021-02-16
24662,123,48201333500,2021-02-16
24663,91,48201333600,2021-02-16
24664,152,48201333700,2021-02-16
24665,363,48201333800,2021-02-16
24666,329,48201333901,2021-02-16
24667,219,48201333902,2021-02-16
24668,88,48201334001,2021-02-16
24669,45,48201334002,2021-02-16
24670,198,48201334003,2021-02-16
24671,360,48201334100,2021-02-16
24672,259,48201340100,2021-02-16
24673,58,48201340201,2021-02-16
24674,134,48201340202,2021-02-16
24675,162,48201340203,2021-02-16
24676,129,48201340301,2021-02-16
24677,219,48201340302,2021-02-16
24678,34,48201340400,2021-02-16
24679,199,48201340500,2021-02-16
24680,184,48201340600,2021-02-16
24681,334,48201340700,2021-02-16
24682,224,48201340800,2021-02-16
24683,189,48201340900,2021-02-16
24684,297,48201341000,2021-02-16
24685,103,48201341100,2021-02-16
24686,117,48201341201,2021-02-16
24687,138,48201341202,2021-02-16
24688,102,48201341301,2021-02-16
24689,91,48201341302,2021-02-16
24690,100,48201341400,2021-02-16
24691,229,48201341501,2021-02-16
24692,232,48201341502,2021-02-16
24693,182,48201341600,2021-02-16
24694,152,48201341700,2021-02-16
24695,143,48201341800,2021-02-16
24696,525,48201342001,2021-02-16
24697,227,48201342002,2021-02-16
24698,381,48201342100,2021-02-16
24699,204,48201342200,2021-02-16
24700,497,48201342300,2021-02-16
24701,254,48201342400,2021-02-16
24702,440,48201342500,2021-02-16
24703,518,48201342700,2021-02-16
24704,1029,48201342800,2021-02-16
24705,533,48201342900,2021-02-16
24706,638,48201343000,2021-02-16
24707,433,48201343100,2021-02-16
24708,321,48201343200,2021-02-16
24709,466,48201343301,2021-02-16
24710,399,48201343302,2021-02-16
24711,234,48201343600,2021-02-16
24712,132,48201343700,2021-02-16
24713,538,48201350100,2021-02-16
24714,292,48201350200,2021-02-16
24715,182,48201350300,2021-02-16
24716,256,48201350400,2021-02-16
24717,170,48201350500,2021-02-16
24718,178,48201350601,2021-02-16
24719,316,48201350602,2021-02-16
24720,86,48201350700,2021-02-16
24721,263,48201350801,2021-02-16
24722,262,48201350802,2021-02-16
24723,92,48201410100,2021-02-16
24724,77,48201410200,2021-02-16
24725,158,48201410300,2021-02-16
24726,37,48201410401,2021-02-16
24727,33,48201410402,2021-02-16
24728,42,48201410500,2021-02-16
24729,88,48201410600,2021-02-16
24730,65,48201410701,2021-02-16
24731,113,48201410702,2021-02-16
24732,73,48201410800,2021-02-16
24733,70,48201410900,2021-02-16
24734,117,48201411000,2021-02-16
24735,131,48201411100,2021-02-16
24736,35,48201411200,2021-02-16
24737,77,48201411300,2021-02-16
24738,70,48201411400,2021-02-16
24739,104,48201411501,2021-02-16
24740,95,48201411502,2021-02-16
24741,77,48201411600,2021-02-16
24742,55,48201411700,2021-02-16
24743,121,48201411800,2021-02-16
24744,33,48201411900,2021-02-16
24745,108,48201412000,2021-02-16
24746,5,48201412100,2021-02-16
24747,100,48201412200,2021-02-16
24748,224,48201412300,2021-02-16
24749,94,48201412400,2021-02-16
24750,51,48201412500,2021-02-16
24751,86,48201412600,2021-02-16
24752,90,48201412700,2021-02-16
24753,208,48201412800,2021-02-16
24754,115,48201412900,2021-02-16
24755,106,48201413000,2021-02-16
24756,140,48201413100,2021-02-16
24757,66,48201413201,2021-02-16
24758,52,48201413202,2021-02-16
24759,239,48201413300,2021-02-16
24760,68,48201420100,2021-02-16
24761,47,48201420200,2021-02-16
24762,54,48201420300,2021-02-16
24763,55,48201420400,2021-02-16
24764,31,48201420500,2021-02-16
24765,52,48201420600,2021-02-16
24766,44,48201420700,2021-02-16
24767,80,48201420800,2021-02-16
24768,242,48201420900,2021-02-16
24769,65,48201421000,2021-02-16
24770,45,48201421101,2021-02-16
24771,75,48201421102,2021-02-16
24772,47,48201421201,2021-02-16
24773,48,48201421202,2021-02-16
24774,135,48201421300,2021-02-16
24775,68,48201421401,2021-02-16
24776,67,48201421402,2021-02-16
24777,61,48201421403,2021-02-16
24778,143,48201421500,2021-02-16
24779,76,48201421600,2021-02-16
24780,86,48201421700,2021-02-16
24781,123,48201421800,2021-02-16
24782,64,48201421900,2021-02-16
24783,49,48201422000,2021-02-16
24784,67,48201422100,2021-02-16
24785,131,48201422200,2021-02-16
24786,118,48201422301,2021-02-16
24787,49,48201422302,2021-02-16
24788,68,48201422401,2021-02-16
24789,60,48201422402,2021-02-16
24790,72,48201422500,2021-02-16
24791,113,48201422600,2021-02-16
24792,80,48201422701,2021-02-16
24793,43,48201422702,2021-02-16
24794,90,48201422800,2021-02-16
24795,57,48201422900,2021-02-16
24796,92,48201423000,2021-02-16
24797,76,48201423100,2021-02-16
24798,41,48201423201,2021-02-16
24799,73,48201423202,2021-02-16
24800,92,48201423301,2021-02-16
24801,105,48201423302,2021-02-16
24802,61,48201423401,2021-02-16
24803,62,48201423402,2021-02-16
24804,30,48201423500,2021-02-16
24805,162,48201423600,2021-02-16
24806,179,48201430100,2021-02-16
24807,69,48201430200,2021-02-16
24808,273,48201430300,2021-02-16
24809,169,48201430400,2021-02-16
24810,108,48201430500,2021-02-16
24811,191,48201430600,2021-02-16
24812,111,48201430700,2021-02-16
24813,199,48201430800,2021-02-16
24814,368,48201430900,2021-02-16
24815,281,48201431000,2021-02-16
24816,82,48201431101,2021-02-16
24817,64,48201431102,2021-02-16
24818,125,48201431201,2021-02-16
24819,85,48201431202,2021-02-16
24820,103,48201431301,2021-02-16
24821,157,48201431302,2021-02-16
24822,55,48201431401,2021-02-16
24823,111,48201431402,2021-02-16
24824,81,48201431501,2021-02-16
24825,152,48201431502,2021-02-16
24826,99,48201431600,2021-02-16
24827,118,48201431700,2021-02-16
24828,93,48201431801,2021-02-16
24829,92,48201431802,2021-02-16
24830,89,48201431900,2021-02-16
24831,90,48201432001,2021-02-16
24832,127,48201432002,2021-02-16
24833,153,48201432100,2021-02-16
24834,99,48201432200,2021-02-16
24835,242,48201432300,2021-02-16
24836,138,48201432400,2021-02-16
24837,107,48201432500,2021-02-16
24838,44,48201432600,2021-02-16
24839,43,48201432701,2021-02-16
24840,51,48201432702,2021-02-16
24841,124,48201432801,2021-02-16
24842,111,48201432802,2021-02-16
24843,62,48201432901,2021-02-16
24844,55,48201432902,2021-02-16
24845,66,48201433001,2021-02-16
24846,29,48201433002,2021-02-16
24847,67,48201433003,2021-02-16
24848,58,48201433100,2021-02-16
24849,87,48201433201,2021-02-16
24850,106,48201433202,2021-02-16
24851,92,48201433300,2021-02-16
24852,77,48201433400,2021-02-16
24853,72,48201433501,2021-02-16
24854,119,48201433502,2021-02-16
24855,71,48201433600,2021-02-16
24856,76,48201440100,2021-02-16
24857,68,48201450100,2021-02-16
24858,178,48201450200,2021-02-16
24859,185,48201450300,2021-02-16
24860,72,48201450400,2021-02-16
24861,61,48201450500,2021-02-16
24862,108,48201450600,2021-02-16
24863,212,48201450700,2021-02-16
24864,67,48201450801,2021-02-16
24865,213,48201450802,2021-02-16
24866,44,48201450900,2021-02-16
24867,89,48201451001,2021-02-16
24868,142,48201451002,2021-02-16
24869,135,48201451100,2021-02-16
24870,44,48201451200,2021-02-16
24871,122,48201451300,2021-02-16
24872,183,48201451401,2021-02-16
24873,75,48201451402,2021-02-16
24874,92,48201451403,2021-02-16
24875,130,48201451500,2021-02-16
24876,73,48201451601,2021-02-16
24877,217,48201451602,2021-02-16
24878,92,48201451700,2021-02-16
24879,166,48201451800,2021-02-16
24880,172,48201451901,2021-02-16
24881,53,48201451902,2021-02-16
24882,136,48201452000,2021-02-16
24883,162,48201452100,2021-02-16
24884,211,48201452201,2021-02-16
24885,91,48201452202,2021-02-16
24886,84,48201452300,2021-02-16
24887,161,48201452400,2021-02-16
24888,189,48201452500,2021-02-16
24889,113,48201452600,2021-02-16
24890,173,48201452700,2021-02-16
24891,147,48201452801,2021-02-16
24892,128,48201452802,2021-02-16
24893,83,48201452900,2021-02-16
24894,170,48201453000,2021-02-16
